cityCode	cityName	townCode	townName	읍면동명	투표구명	선거인수	투표수	더불어민주연합	국민의미래	녹색정의당	새로운미래	개혁신당	자유통일당	조국혁신당	가가국민참여신당	가가호호공명선거대한당	반공정당코리아	가락특권폐지당	공화당	국가혁명당	국민대통합당	금융개혁당	기독당	기후민생당	내일로미래로	노동당	노인복지당	대중민주당	대한국민당	대한민국당	대한상공인당	미래당	새누리당	소나무당	신한반도당	여성의당	우리공화당	자유민주당	케이정치혁신연합당	통일한국당	한국농어민당	한나라당	한류연합당	홍익당	히시태그국민정책당	계	무효투표수	기권자수
1100	서울특별시	1123	강남구	세곡동	관내사전투표	7022	7019	1515	2312	123	125	309	102	2190	1	2	0	0	1	9	4	1	8	1	2	8	1	0	0	1	1	3	7	68	0	9	5	6	0	1	0	8	0	1	3	6827	192	3
1100	서울특별시	1123	강남구	세곡동	세곡동제1투	2292	1068	207	429	20	23	41	47	219	0	2	0	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	2	2	0	1	1	3	0	1	0	1	1	0	0	1006	62	1224
1100	서울특별시	1123	강남구	세곡동	세곡동제2투	2265	1338	278	530	27	27	56	60	260	2	5	0	0	0	3	0	1	1	1	0	1	0	1	0	0	0	0	4	8	0	3	4	5	0	0	0	3	0	0	1	1281	57	927
1100	서울특별시	1123	강남구	세곡동	세곡동제3투	2735	1777	341	784	34	23	69	97	317	1	0	1	0	1	2	0	0	1	2	0	0	0	0	0	1	0	0	1	15	0	1	3	4	1	0	0	1	2	0	0	1702	75	958
1100	서울특별시	1123	강남구	세곡동	세곡동제4투	3185	1837	320	791	48	26	97	63	371	0	5	0	0	2	2	0	0	2	0	2	0	0	0	0	1	1	0	3	5	0	5	3	5	0	2	0	2	0	0	0	1756	81	1348
1100	서울특별시	1123	강남구	세곡동	세곡동제5투	2434	1698	335	680	25	40	74	70	372	0	1	1	0	0	3	0	0	2	0	0	1	0	0	1	1	0	0	2	8	0	1	0	0	0	1	0	3	0	1	1	1623	75	736
1100	서울특별시	1123	강남구	세곡동	세곡동제6투	2874	1685	386	586	36	47	64	72	381	0	6	0	1	1	1	2	1	4	1	0	0	0	0	0	0	0	0	1	8	0	1	4	2	0	0	1	1	0	1	0	1608	77	1189
1100	서울특별시	1123	강남구	세곡동	세곡동제7투	2827	1603	314	660	34	48	71	49	316	1	2	1	0	0	2	0	0	1	2	0	1	0	0	1	1	0	1	1	6	0	2	1	3	0	1	0	1	0	0	0	1520	83	1224
1100	서울특별시	1123	강남구	세곡동	세곡동제8투	2787	1701	355	630	41	27	55	98	373	0	0	0	1	0	3	1	0	1	0	0	1	0	0	2	0	0	0	2	10	1	3	2	8	1	0	0	3	0	1	0	1619	82	1086
1100	서울특별시	1123	강남구	세곡동	세곡동제9투	2942	1944	262	927	42	34	96	51	404	0	5	0	1	1	4	0	0	3	0	0	2	0	2	0	0	0	0	2	6	0	4	1	4	0	0	1	2	0	2	0	1856	88	998
1100	서울특별시	1123	강남구	세곡동	세곡동제10투	1561	1056	302	275	51	39	66	19	194	0	0	0	0	1	8	0	0	2	0	0	1	0	1	0	0	1	1	3	5	0	1	4	3	0	0	0	1	1	0	1	980	76	505
1100	서울특별시	1123	강남구	개포3동	소계	15118	11432	1913	4965	214	188	659	324	2485	2	7	4	5	7	16	6	9	20	3	0	3	5	8	2	2	1	3	19	67	0	12	14	14	1	3	0	18	0	2	4	11005	427	3686
1100	서울특별시	1123	강남구	개포3동	관내사전투표	5789	5787	1129	2149	112	95	307	84	1604	2	0	2	3	2	7	2	2	8	1	0	1	3	2	1	0	0	2	13	44	0	5	2	3	0	1	0	7	0	2	2	5597	190	2
1100	서울특별시	1123	강남구	개포3동	개포3동제1투	1477	750	177	320	9	5	7	60	77	0	0	0	1	1	5	0	0	2	1	0	1	1	3	0	1	0	1	1	2	0	0	1	3	0	2	0	3	0	0	0	684	66	727
1100	서울특별시	1123	강남구	개포3동	개포3동제2투	2027	1118	167	519	27	29	64	47	182	0	1	0	1	2	1	1	1	4	0	0	0	1	2	1	0	0	0	0	5	0	2	2	1	1	0	0	3	0	0	0	1064	54	909
1100	서울특별시	1123	강남구	개포3동	개포3동제3투	2017	1225	169	594	26	21	75	52	214	0	0	0	0	1	1	1	3	2	0	0	0	0	1	0	0	0	0	1	5	0	1	2	5	0	0	0	1	0	0	1	1176	49	792
1100	서울특별시	1123	강남구	개포3동	개포3동제4투	1456	949	103	524	13	10	75	28	142	0	1	2	0	0	0	2	0	2	0	0	0	0	0	0	1	0	0	2	6	0	2	3	0	0	0	0	1	0	0	0	917	32	507
1100	서울특별시	1123	강남구	개포3동	개포3동제5투	2352	1603	168	859	27	28	131	53	266	0	5	0	0	1	2	0	3	2	1	0	1	0	0	0	0	1	0	2	5	0	2	4	2	0	0	0	3	0	0	1	1567	36	749
1100	서울특별시	1123	강남구	잘못 투입·구분된 투표지	NA	0	8	2	2	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	-8
1100	서울특별시	1124	송파구	합계	NA	565072	406333	85909	163124	8681	7471	20432	9549	85121	72	595	51	60	141	679	212	331	466	82	92	191	154	54	69	64	68	139	665	1994	13	666	357	644	46	108	58	691	32	119	269	389469	16864	158739
1100	서울특별시	1124	송파구	거소·선상투표	NA	569	532	136	181	10	6	33	14	76	0	0	0	1	3	1	2	1	1	0	0	1	1	0	0	0	0	1	0	4	0	0	0	3	0	0	0	0	0	0	1	476	56	37
1100	서울특별시	1124	송파구	관외사전투표	NA	45816	45797	11228	15146	1145	863	2586	545	11324	7	29	10	14	23	86	26	46	50	10	6	20	19	6	11	11	15	16	101	279	1	121	39	51	6	13	13	72	4	21	51	44014	1783	19
1100	서울특별시	1124	송파구	재외투표	NA	3787	2434	553	665	83	39	109	47	839	0	6	0	0	0	1	1	1	4	0	0	1	0	0	0	0	0	0	6	10	0	8	3	0	0	2	0	3	0	2	2	2385	49	1353
1100	서울특별시	1124	송파구	풍납1동	소계	10067	6895	1757	2621	145	117	267	146	1357	0	4	2	0	5	15	10	2	4	1	0	1	2	1	2	0	0	2	11	34	0	10	6	6	0	3	2	15	1	2	7	6558	337	3172
1100	서울특별시	1124	송파구	풍납1동	관내사전투표	3485	3485	995	1158	66	62	120	44	841	0	1	1	0	2	4	5	1	3	0	0	0	1	0	1	0	0	0	4	14	0	5	2	2	0	3	0	8	0	1	4	3348	137	0
1100	서울특별시	1124	송파구	풍납1동	풍납1동제1투	2403	1121	273	486	21	20	37	41	149	0	2	1	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	3	8	0	0	0	1	0	0	0	3	0	0	0	1050	71	1282
1100	서울특별시	1124	송파구	풍납1동	풍납1동제2투	2100	1041	223	437	30	19	53	28	159	0	1	0	0	2	4	1	0	1	0	0	0	1	0	1	0	0	2	2	7	0	0	0	2	0	0	0	2	1	1	0	977	64	1059
1100	서울특별시	1124	송파구	풍납1동	풍납1동제3투	2079	1248	266	540	28	16	57	33	208	0	0	0	0	1	5	2	1	0	0	0	1	0	1	0	0	0	0	2	5	0	5	4	1	0	0	2	2	0	0	3	1183	65	831
1100	서울특별시	1124	송파구	풍납2동	소계	18391	12931	2854	5027	308	268	710	278	2722	0	13	2	0	3	16	8	6	21	1	2	3	7	4	0	1	2	7	24	68	0	25	8	13	1	4	4	27	1	2	7	12447	484	5460
1100	서울특별시	1124	송파구	풍납2동	관내사전투표	5963	5962	1446	2046	137	131	312	56	1554	0	1	1	0	1	5	5	0	11	0	1	0	2	1	0	0	0	2	7	39	0	10	3	2	0	1	2	11	1	1	2	5791	171	1
1100	서울특별시	1124	송파구	풍납2동	풍납2동제1투	2054	1039	235	388	30	19	79	42	164	0	2	0	0	0	3	0	1	2	0	0	1	0	1	0	0	0	1	2	4	0	3	1	2	0	0	1	2	0	0	1	984	55	1015
1100	서울특별시	1124	송파구	풍납2동	풍납2동제2투	2588	1458	243	659	42	28	96	36	263	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	1	4	5	0	3	0	1	0	1	0	6	0	0	2	1395	63	1130
1100	서울특별시	1124	송파구	풍납2동	풍납2동제3투	2097	1227	232	585	17	27	48	39	176	0	4	0	0	0	2	1	1	2	0	0	0	3	1	0	0	0	1	5	5	0	3	1	4	0	1	1	3	0	0	1	1163	64	870
1100	서울특별시	1124	송파구	풍납2동	풍납2동제4투	2153	1225	299	488	42	20	71	34	207	0	1	0	0	1	1	2	2	0	1	0	1	2	0	0	1	0	0	0	5	0	1	2	0	1	1	0	1	0	0	0	1184	41	928
1100	서울특별시	1124	송파구	풍납2동	풍납2동제5투	1550	936	185	422	12	22	26	36	155	0	2	1	0	0	4	0	2	3	0	1	1	0	1	0	0	0	1	2	3	0	3	0	2	0	0	0	4	0	1	1	890	46	614
1100	서울특별시	1124	송파구	풍납2동	풍납2동제6투	1986	1084	214	439	28	21	78	35	203	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	4	7	0	2	1	2	0	0	0	0	0	0	0	1040	44	902
1100	서울특별시	1124	송파구	거여1동	소계	10222	7060	1848	2509	113	115	224	228	1518	3	12	0	1	4	13	7	4	14	1	4	3	6	1	5	2	0	1	8	27	0	10	8	15	0	0	1	17	0	2	7	6731	329	3162
1100	서울특별시	1124	송파구	거여1동	관내사전투표	3250	3250	983	986	50	58	88	55	829	2	1	0	0	2	2	2	1	4	1	1	1	3	0	1	0	0	0	3	16	0	4	5	2	0	0	1	6	0	0	4	3111	139	0
1100	서울특별시	1124	송파구	거여1동	거여1동제1투	2451	1287	299	484	16	21	49	74	240	0	4	0	0	0	7	1	1	5	0	0	0	0	1	1	0	0	0	2	2	0	3	1	4	0	0	0	4	0	0	2	1221	66	1164
1100	서울특별시	1124	송파구	거여1동	거여1동제2투	2216	1110	261	439	21	15	41	41	196	0	2	0	1	0	1	2	2	3	0	1	0	2	0	3	2	0	1	1	4	0	3	0	8	0	0	0	5	0	1	0	1056	54	1106
1100	서울특별시	1124	송파구	거여1동	거여1동제3투	2305	1413	305	600	26	21	46	58	253	1	5	0	0	2	3	2	0	2	0	2	2	1	0	0	0	0	0	2	5	0	0	2	1	0	0	0	2	0	1	1	1343	70	892
1100	서울특별시	1124	송파구	거여2동	소계	18846	13648	3191	4945	310	246	535	379	3066	4	27	1	3	4	22	5	14	16	2	4	10	6	3	3	2	1	5	17	70	2	16	17	25	0	3	1	33	1	7	10	13006	642	5198
1100	서울특별시	1124	송파구	거여2동	관내사전투표	5708	5708	1493	1828	102	93	194	90	1598	2	2	1	0	2	9	2	8	6	0	1	6	1	0	1	0	0	3	6	38	0	8	6	5	0	2	1	12	1	2	2	5525	183	0
1100	서울특별시	1124	송파구	거여2동	거여2동제1투	2279	1275	228	554	39	30	66	48	225	0	5	0	0	0	2	1	2	4	0	1	0	1	0	0	0	0	0	4	8	0	2	3	0	0	0	0	2	0	0	0	1225	50	1004
1100	서울특별시	1124	송파구	거여2동	거여2동제2투	2822	1467	343	508	35	18	55	77	234	1	0	0	0	1	2	2	2	2	0	1	2	0	2	1	1	1	0	1	6	0	2	5	7	0	1	0	5	0	2	4	1321	146	1355
1100	서울특별시	1124	송파구	거여2동	거여2동제3투	2827	1848	409	761	35	30	67	72	342	1	13	0	1	1	0	0	1	1	0	1	1	0	1	0	1	0	1	2	3	0	2	2	5	0	0	0	7	0	3	1	1764	84	979
1100	서울특별시	1124	송파구	거여2동	거여2동제4투	2390	1522	355	572	41	32	42	54	303	0	3	0	1	0	2	0	0	2	1	0	0	2	0	1	0	0	1	2	11	0	1	1	6	0	0	0	3	0	0	0	1436	86	868
1100	서울특별시	1124	송파구	거여2동	거여2동제5투	2820	1828	363	722	58	43	111	38	364	0	4	0	1	0	7	0	1	1	1	0	1	2	0	0	0	0	0	2	4	2	1	0	2	0	0	0	4	0	0	3	1735	93	992
1100	서울특별시	1124	송파구	마천1동	소계	14906	9744	2642	3451	164	170	241	392	1908	6	17	3	1	4	36	11	6	16	3	3	7	6	1	2	2	2	0	14	63	0	10	11	13	2	3	2	23	4	2	6	9247	497	5162
1100	서울특별시	1124	송파구	마천1동	관내사전투표	3903	3902	1118	1298	71	69	89	79	909	2	0	1	1	1	10	5	2	7	1	2	3	2	0	0	1	0	0	7	27	0	2	3	5	1	1	1	7	0	1	4	3730	172	1
1100	서울특별시	1124	송파구	마천1동	마천1동제1투	1849	905	219	350	16	20	23	56	145	1	5	2	0	0	6	1	1	0	0	0	0	0	0	0	0	0	0	2	3	0	2	2	2	0	0	1	1	4	0	1	863	42	944
1100	서울특별시	1124	송파구	마천1동	마천1동제2투	2107	1033	293	374	15	18	24	48	164	2	1	0	0	1	4	0	0	1	1	0	1	2	0	1	0	0	0	1	13	0	2	1	1	0	0	0	2	0	0	0	970	63	1074
1100	서울특별시	1124	송파구	마천1동	마천1동제3투	2236	1158	310	473	14	19	33	49	172	0	0	0	0	0	4	3	1	0	1	0	1	0	0	0	0	1	0	0	7	0	0	0	2	1	0	0	4	0	0	1	1096	62	1078
1100	서울특별시	1124	송파구	마천1동	마천1동제4투	1832	885	216	324	18	13	18	60	141	1	3	0	0	2	9	1	0	2	0	0	1	2	0	0	0	0	0	0	7	0	2	1	2	0	2	0	3	0	0	0	828	57	947
1100	서울특별시	1124	송파구	마천1동	마천1동제5투	2979	1861	486	632	30	31	54	100	377	0	8	0	0	0	3	1	2	6	0	1	1	0	1	1	1	1	0	4	6	0	2	4	1	0	0	0	6	0	1	0	1760	101	1118
1100	서울특별시	1124	송파구	마천2동	소계	15705	10543	2957	3731	154	171	288	319	2113	2	14	2	1	8	23	12	8	19	4	7	7	2	4	1	3	1	4	13	58	0	11	8	19	2	5	3	23	1	2	8	10008	535	5162
1100	서울특별시	1124	송파구	마천2동	관내사전투표	4857	4856	1488	1538	67	78	110	85	1169	0	4	1	1	2	8	7	2	5	1	3	2	0	0	0	2	0	3	9	34	0	7	1	3	0	4	1	6	1	1	1	4644	212	1
1100	서울특별시	1124	송파구	마천2동	마천2동제1투	2503	1157	324	445	10	22	32	48	161	1	4	0	0	1	4	1	0	2	0	3	2	0	0	1	1	0	1	1	7	0	0	0	2	0	0	0	5	0	0	1	1079	78	1346
1100	서울특별시	1124	송파구	마천2동	마천2동제2투	2581	1287	321	518	25	17	42	58	199	0	1	0	0	1	2	1	1	5	1	0	0	1	3	0	0	0	0	2	3	0	0	0	7	1	1	2	3	0	1	0	1216	71	1294
1100	서울특별시	1124	송파구	마천2동	마천2동제3투	3262	1874	459	692	32	28	61	73	371	1	2	0	0	2	5	3	1	3	1	0	1	0	0	0	0	0	0	0	6	0	2	7	7	0	0	0	5	0	0	3	1765	109	1388
1100	서울특별시	1124	송파구	마천2동	마천2동제4투	2502	1369	365	538	20	26	43	55	213	0	3	1	0	2	4	0	4	4	1	1	2	1	1	0	0	1	0	1	8	0	2	0	0	1	0	0	4	0	0	3	1304	65	1133
1100	서울특별시	1124	송파구	방이1동	소계	12427	8942	1946	3505	177	141	406	214	2006	1	26	0	2	2	11	5	8	10	2	3	4	1	2	1	2	1	1	8	67	1	18	11	19	2	2	1	20	0	5	3	8634	308	3485
1100	서울특별시	1124	송파구	방이1동	관내사전투표	4218	4218	980	1428	81	66	194	42	1223	0	0	0	1	0	5	2	0	3	1	0	1	1	2	0	1	1	0	3	39	0	9	1	7	1	2	1	6	0	2	1	4104	114	0
1100	서울특별시	1124	송파구	방이1동	방이1동제1투	2667	1532	301	686	22	24	73	58	238	0	8	0	1	1	3	1	4	4	0	3	1	0	0	0	0	0	0	3	12	0	4	3	5	0	0	0	6	0	0	1	1462	70	1135
1100	서울특별시	1124	송파구	방이1동	방이1동제2투	3054	1629	413	611	32	25	60	64	293	1	7	0	0	1	3	2	1	2	1	0	1	0	0	1	1	0	1	2	7	1	2	3	3	1	0	0	5	0	2	1	1547	82	1425
1100	서울특별시	1124	송파구	방이1동	방이1동제3투	2488	1563	252	780	42	26	79	50	252	0	11	0	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	9	0	3	4	4	0	0	0	3	0	1	0	1521	42	925
1100	서울특별시	1124	송파구	방이2동	소계	21806	12992	3417	4465	320	302	636	338	2525	3	19	1	1	6	29	3	13	24	3	2	6	4	3	1	1	2	6	24	45	0	26	10	23	3	6	6	29	1	4	4	12311	681	8814
1100	서울특별시	1124	송파구	방이2동	관내사전투표	4561	4561	1322	1384	109	104	230	43	1120	2	2	1	0	1	9	1	0	9	0	1	2	3	1	0	0	0	0	7	23	0	7	0	6	3	0	2	13	1	3	1	4410	151	0
1100	서울특별시	1124	송파구	방이2동	방이2동제1투	3213	1363	357	484	43	35	77	37	190	0	4	0	0	0	5	0	2	5	0	0	0	1	0	0	0	0	2	4	6	0	2	2	3	0	1	3	2	0	0	0	1265	98	1850
1100	서울특별시	1124	송파구	방이2동	방이2동제2투	2858	1229	337	422	45	31	70	33	178	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	4	0	7	0	5	0	0	0	2	0	0	0	1140	89	1629
1100	서울특별시	1124	송파구	방이2동	방이2동제3투	2649	1228	303	474	23	23	53	40	206	0	4	0	0	1	0	2	1	2	2	0	0	0	1	0	0	0	0	6	3	0	3	2	4	0	2	0	3	0	0	0	1158	70	1421
1100	서울특별시	1124	송파구	방이2동	방이2동제4투	3176	1819	436	701	36	43	78	53	326	1	3	0	0	0	7	0	5	1	0	0	0	0	1	0	0	0	3	2	4	0	3	1	4	0	2	0	2	0	0	2	1714	105	1357
1100	서울특별시	1124	송파구	방이2동	방이2동제5투	2825	1515	386	544	28	26	71	66	269	0	0	0	1	2	4	0	1	6	1	1	1	0	0	0	0	0	1	0	1	0	3	4	1	0	1	1	3	0	1	1	1424	91	1310
1100	서울특별시	1124	송파구	방이2동	방이2동제6투	2524	1277	276	456	36	40	57	66	236	0	4	0	0	2	4	0	4	1	0	0	3	0	0	1	1	0	0	3	4	0	1	1	0	0	0	0	4	0	0	0	1200	77	1247
1100	서울특별시	1124	송파구	오륜동	소계	13577	10398	1021	5586	189	145	805	251	1891	1	26	0	1	2	11	2	6	9	2	1	5	3	1	0	1	0	2	17	41	0	11	9	20	0	0	1	17	0	1	6	10084	314	3179
1100	서울특별시	1124	송파구	오륜동	관내사전투표	4550	4550	518	2227	78	58	314	42	1122	0	3	0	0	0	3	1	2	4	1	0	2	3	1	0	0	0	2	5	23	0	3	0	4	0	0	0	8	0	1	2	4427	123	0
1100	서울특별시	1124	송파구	오륜동	오륜동제1투	1810	1128	94	650	15	14	104	52	139	0	1	0	0	0	1	0	2	1	0	0	1	0	0	0	1	0	0	3	2	0	1	0	3	0	0	0	3	0	0	0	1087	41	682
1100	서울특별시	1124	송파구	오륜동	오륜동제2투	2603	1795	153	1030	49	26	152	48	250	0	6	0	0	1	5	1	0	2	1	1	1	0	0	0	0	0	0	0	7	0	3	1	5	0	0	0	2	0	0	2	1746	49	808
1100	서울특별시	1124	송파구	오륜동	오륜동제3투	2315	1502	141	845	22	33	131	59	192	1	6	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	3	5	0	0	6	3	0	0	1	2	0	0	0	1454	48	813
1100	서울특별시	1124	송파구	오륜동	오륜동제4투	2299	1423	115	834	25	14	104	50	188	0	10	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	6	4	0	4	2	5	0	0	0	2	0	0	2	1370	53	876
1100	서울특별시	1124	송파구	오금동	소계	29663	20509	4329	8443	394	356	793	717	4211	5	43	3	1	6	47	9	16	26	8	4	14	8	4	2	1	0	6	25	105	0	22	10	42	8	4	3	26	1	1	19	19712	797	9154
1100	서울특별시	1124	송파구	오금동	관내사전투표	6850	6849	1594	2537	113	109	245	105	1829	1	4	0	0	0	15	2	6	6	1	1	4	0	0	0	0	0	2	6	50	0	6	2	9	2	1	2	11	1	0	6	6670	179	1
1100	서울특별시	1124	송파구	오금동	오금동제1투	2668	1578	162	905	28	32	92	78	184	0	2	0	0	1	1	0	1	3	1	1	0	1	0	0	0	0	1	2	5	0	3	0	6	1	0	0	2	0	0	2	1514	64	1090
1100	서울특별시	1124	송파구	오금동	오금동제2투	2967	1822	284	867	37	38	82	103	278	1	9	1	0	0	1	2	2	2	1	0	5	2	0	0	0	0	1	1	13	0	2	0	5	1	0	0	1	0	0	0	1739	83	1145
1100	서울특별시	1124	송파구	오금동	오금동제3투	2602	1509	335	606	36	20	57	67	277	0	2	0	0	2	5	2	2	3	1	0	1	3	0	0	0	0	1	1	9	0	1	0	3	0	0	0	2	0	0	0	1436	73	1093
1100	서울특별시	1124	송파구	오금동	오금동제4투	3397	1975	443	799	42	26	64	86	353	0	2	0	1	1	5	1	0	4	0	1	1	1	4	1	0	0	1	6	9	0	4	0	2	0	1	0	1	0	0	6	1865	110	1422
1100	서울특별시	1124	송파구	오금동	오금동제5투	2868	1628	379	635	34	40	59	75	294	0	2	0	0	0	6	0	1	1	1	0	2	0	0	0	0	0	0	1	5	0	1	3	3	3	1	0	4	0	0	3	1553	75	1240
1100	서울특별시	1124	송파구	오금동	오금동제6투	2384	1569	242	754	38	34	75	54	281	0	2	1	0	0	5	0	3	0	0	0	0	0	0	1	1	0	0	0	7	0	3	1	9	0	0	0	1	0	0	1	1513	56	815
1100	서울특별시	1124	송파구	오금동	오금동제7투	3317	1935	475	731	37	32	63	89	373	2	12	1	0	1	3	2	0	3	2	1	0	1	0	0	0	0	0	6	2	0	2	2	2	0	0	1	3	0	1	0	1847	88	1382
1100	서울특별시	1124	송파구	오금동	오금동제8투	2610	1644	415	609	29	25	56	60	342	1	8	0	0	1	6	0	1	4	1	0	1	0	0	0	0	0	0	2	5	0	0	2	3	1	1	0	1	0	0	1	1575	69	966
1100	서울특별시	1124	송파구	송파1동	소계	19711	12784	3380	4574	293	259	535	289	2573	2	8	2	1	6	27	10	10	22	2	4	8	8	0	0	2	0	8	25	66	2	33	12	20	0	7	3	22	0	0	8	12221	563	6927
1100	서울특별시	1124	송파구	송파1동	관내사전투표	5533	5533	1601	1692	121	117	229	61	1425	2	1	1	0	4	11	4	3	11	0	0	3	2	0	0	2	0	3	12	34	0	15	3	4	0	4	1	8	0	0	3	5377	156	0
1100	서울특별시	1124	송파구	송파1동	송파1동제1투	2753	1308	371	457	30	24	56	41	205	0	1	0	0	1	3	1	1	2	2	2	2	0	0	0	0	0	2	3	6	0	6	1	2	0	0	2	0	0	0	0	1221	87	1445
1100	서울특별시	1124	송파구	송파1동	송파1동제2투	2093	1147	196	542	28	17	46	45	190	0	2	0	0	0	1	1	0	1	0	1	2	1	0	0	0	0	0	1	3	0	4	0	1	0	1	0	4	0	0	2	1089	58	946
1100	서울특별시	1124	송파구	송파1동	송파1동제3투	1905	932	255	350	25	20	34	24	163	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	3	1	2	0	1	0	0	0	0	0	0	0	883	49	973
1100	서울특별시	1124	송파구	송파1동	송파1동제4투	2100	1018	255	393	30	23	48	24	159	0	0	0	0	0	1	1	2	0	0	1	0	1	0	0	0	0	0	4	9	0	0	1	1	0	0	0	2	0	0	1	956	62	1082
1100	서울특별시	1124	송파구	송파1동	송파1동제5투	2706	1383	416	476	30	33	48	24	228	0	3	1	1	1	5	1	1	2	0	0	0	3	0	0	0	0	3	1	7	1	5	3	3	0	1	0	5	0	0	1	1303	80	1323
1100	서울특별시	1124	송파구	송파1동	송파1동제6투	2621	1463	286	664	29	25	74	70	203	0	1	0	0	0	6	1	2	5	0	0	0	1	0	0	0	0	0	3	4	0	1	4	8	0	1	0	3	0	0	1	1392	71	1158
1100	서울특별시	1124	송파구	송파2동	소계	14898	11045	2078	4847	217	186	621	245	2246	2	20	3	1	2	14	9	5	13	2	3	8	4	0	2	2	1	1	13	48	0	13	11	13	0	2	2	13	1	5	5	10658	387	3853
1100	서울특별시	1124	송파구	송파2동	관내사전투표	4645	4644	999	1760	78	77	219	74	1246	1	1	1	0	1	1	3	3	5	0	2	2	1	0	0	0	0	0	5	16	0	5	1	2	0	1	1	5	0	2	2	4514	130	1
1100	서울특별시	1124	송파구	송파2동	송파2동제1투	2173	1261	191	639	26	15	68	46	188	0	3	0	0	0	4	4	1	2	1	1	2	1	0	1	0	0	0	1	5	0	2	6	1	0	1	0	2	1	2	0	1214	47	912
1100	서울특별시	1124	송파구	송파2동	송파2동제2투	2200	1184	298	421	34	29	60	26	214	0	3	0	1	0	3	0	0	4	0	0	1	0	0	0	1	0	0	1	7	0	0	2	0	0	0	0	1	0	0	2	1108	76	1016
1100	서울특별시	1124	송파구	송파2동	송파2동제3투	2728	1865	270	956	34	36	139	41	284	0	6	0	0	0	1	1	1	2	0	0	3	0	0	0	0	0	1	2	12	0	1	1	3	0	0	1	4	0	1	0	1800	65	863
1100	서울특별시	1124	송파구	송파2동	송파2동제4투	3152	2091	320	1071	45	29	135	58	314	1	7	2	0	1	5	1	0	0	1	0	0	2	0	1	1	1	0	4	8	0	5	1	7	0	0	0	1	0	0	1	2022	69	1061
1100	서울특별시	1124	송파구	석촌동	소계	25455	15719	4353	5348	388	309	579	392	3181	4	24	3	2	8	37	6	7	14	2	5	8	7	2	0	2	5	8	38	80	1	24	14	17	1	2	0	27	1	5	13	14917	802	9736
1100	서울특별시	1124	송파구	석촌동	관내사전투표	6582	6582	1954	1940	141	144	230	74	1689	4	2	1	1	4	15	1	2	4	0	0	1	4	0	0	0	1	6	12	54	0	9	4	3	0	0	0	12	0	0	4	6316	266	0
1100	서울특별시	1124	송파구	석촌동	석촌동제1투	2832	1257	293	522	38	38	47	39	192	0	2	0	0	1	5	0	0	4	0	1	2	2	1	0	1	0	0	7	2	0	2	2	1	0	2	0	4	0	1	0	1209	48	1575
1100	서울특별시	1124	송파구	석촌동	석촌동제2투	2459	1114	302	398	35	23	48	30	173	0	6	1	0	0	1	2	0	2	0	0	1	0	1	0	0	1	0	2	5	0	2	1	1	0	0	0	2	1	1	0	1039	75	1345
1100	서울특별시	1124	송파구	석촌동	석촌동제3투	3041	1399	377	526	38	25	50	48	244	0	2	0	0	0	3	0	0	0	0	2	1	0	0	0	0	0	0	1	2	0	1	2	2	1	0	0	1	0	0	3	1329	70	1642
1100	서울특별시	1124	송파구	석촌동	석촌동제4투	2850	1437	391	486	35	17	60	58	249	0	4	0	0	1	4	0	1	1	0	1	0	0	0	0	0	2	1	7	6	1	3	2	4	0	0	0	2	0	0	1	1337	100	1413
1100	서울특별시	1124	송파구	석촌동	석촌동제5투	2640	1340	367	492	28	23	43	61	224	0	2	1	0	2	2	0	1	0	1	0	0	1	0	0	0	0	0	1	2	0	2	0	1	0	0	0	2	0	2	1	1259	81	1300
1100	서울특별시	1124	송파구	석촌동	석촌동제6투	2665	1378	383	493	41	17	45	49	223	0	2	0	1	0	3	1	2	1	1	0	2	0	0	0	0	1	1	5	6	0	1	2	4	0	0	0	2	0	1	1	1288	90	1287
1100	서울특별시	1124	송파구	석촌동	석촌동제7투	2386	1212	286	491	32	22	56	33	187	0	4	0	0	0	4	2	1	2	0	1	1	0	0	0	1	0	0	3	3	0	4	1	1	0	0	0	2	0	0	3	1140	72	1174
1100	서울특별시	1124	송파구	삼전동	소계	24835	15639	4425	5144	369	328	535	386	3281	3	23	3	1	3	37	7	11	16	3	6	6	8	3	3	4	4	8	23	72	0	21	19	31	4	6	2	23	0	10	9	14837	802	9196
1100	서울특별시	1124	송파구	삼전동	관내사전투표	6932	6930	2093	2019	144	156	239	83	1793	2	4	2	1	1	12	3	2	3	1	4	3	4	0	0	1	3	3	10	41	0	8	2	7	0	3	1	9	0	3	3	6663	267	2
