district	nesdcLabel	name	party	percent	info	조사시작일	조사기관.여론M	조사기관2	의뢰기관	총협조율	후보수	권역	선거구명	RegNumber	SurveyAgency	여론조사명칭	등록일	지역_시도	link	조사기관.여심위	공동조사기관	조사시간	조사완료사례수	총사용규모	총거절이탈규모	총접촉률	가중법	조사방법.요약	표본구성.요약	조사일수	휴일조사일수	조사종료일	지역
경기 포천가평	(주)리얼미터 -  포천뉴스	최영록	개혁신당	3.1	2024-04-01 ~ 2024-04-02 / 유선 ARS, 무선 ARS / 유선전화번호RDD, 무선전화번호가상번호 / 1000명 / 9.2% / 95% 신뢰수준에 ±3.1%P	2024-04-01	(주)리얼미터	리얼미터	포천뉴스	9.2	3	경기	포천가평	13284	(주)리얼미터	경기도 포천시 가평군    국회의원선거 비례대표국회의원선거 정당지지도 	2024-04-02	경기도	/portal/bbs/B0000005/view.do?nttId=14967&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=13	(주)리얼미터		11시간0분	1000	34473	9875	37.3	림가중	유선ARS(4%) 유선전화번호RDD/무선ARS(96%) 무선전화번호가상번호	유선ARS(4%) 14개국번별0000~9999까지무작위생성및추출/무선ARS(96%) SKT12,853/KT12,085/LGU+1,338가입자리스트로부터무작위추출	2	0	2024-04-02	지역
광주 광산을	(주)엠브레인퍼블릭 -  YTN	민형배	더불어민주당	60	2024-04-01 ~ 2024-04-02 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 500명 / 10% / 95% 신뢰수준에 ±4.4%P	2024-04-01	(주)엠브레인퍼블릭	엠브레인퍼블릭	YTN	10	3	광주	광산을	13408	(주)엠브레인퍼블릭	광주광역시 광산구  광산을 선거구  국회의원선거 정당지지도 기타 	2024-04-04	광주광역시	/portal/bbs/B0000005/view.do?nttId=15090&menuNo=200467&searchTime=:: 날짜구분 ::&sdate=&edate=&pdate=&pollGubuncd=VT025&searchCnd=:: 검색어구분 ::&searchWrd=&pageIndex=6	(주)엠브레인퍼블릭		15시간30분	500	14950	4500	36.8	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7,455),KT(4,497),LGU+(3,000)가입자리스트로부터무작위추출	2	0	2024-04-02	지역
광주 광산을	(주)엠브레인퍼블릭 -  YTN	안태욱	국민의힘	4	2024-04-01 ~ 2024-04-02 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 500명 / 10% / 95% 신뢰수준에 ±4.4%P	2024-04-01	(주)엠브레인퍼블릭	엠브레인퍼블릭	YTN	10	3	광주	광산을	13408	(주)엠브레인퍼블릭	광주광역시 광산구  광산을 선거구  국회의원선거 정당지지도 기타 	2024-04-04	광주광역시	/portal/bbs/B0000005/view.do?nttId=15090&menuNo=200467&searchTime=:: 날짜구분 ::&sdate=&edate=&pdate=&pollGubuncd=VT025&searchCnd=:: 검색어구분 ::&searchWrd=&pageIndex=6	(주)엠브레인퍼블릭		15시간30분	500	14950	4500	36.8	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7,455),KT(4,497),LGU+(3,000)가입자리스트로부터무작위추출	2	0	2024-04-02	지역
광주 광산을	(주)엠브레인퍼블릭 -  YTN	이낙연	새로운미래	11	2024-04-01 ~ 2024-04-02 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 500명 / 10% / 95% 신뢰수준에 ±4.4%P	2024-04-01	(주)엠브레인퍼블릭	엠브레인퍼블릭	YTN	10	3	광주	광산을	13408	(주)엠브레인퍼블릭	광주광역시 광산구  광산을 선거구  국회의원선거 정당지지도 기타 	2024-04-04	광주광역시	/portal/bbs/B0000005/view.do?nttId=15090&menuNo=200467&searchTime=:: 날짜구분 ::&sdate=&edate=&pdate=&pollGubuncd=VT025&searchCnd=:: 검색어구분 ::&searchWrd=&pageIndex=6	(주)엠브레인퍼블릭		15시간30분	500	14950	4500	36.8	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7,455),KT(4,497),LGU+(3,000)가입자리스트로부터무작위추출	2	0	2024-04-02	지역
경기 성남분당갑	(주)엠브레인퍼블릭 -  YTN	이광재	더불어민주당	43	2024-04-01 ~ 2024-04-02 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 500명 / 11.8% / 95% 신뢰수준에 ±4.4%P	2024-04-01	(주)엠브레인퍼블릭	엠브레인퍼블릭	YTN	11.8	2	경기	성남분당갑	13397	(주)엠브레인퍼블릭	경기도 성남시 분당구  성남시분당구갑 선거구  국회의원선거 정당지지도 기타 	2024-04-04	경기도	/portal/bbs/B0000005/view.do?nttId=15086&menuNo=200467&searchTime=:: 날짜구분 ::&sdate=&edate=&pdate=&pollGubuncd=VT025&searchCnd=:: 검색어구분 ::&searchWrd=&pageIndex=7	(주)엠브레인퍼블릭		18시간30분	500	14863	3750	30.7	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7,500),KT(4,500),LGU+(2,989)가입자리스트로부터무작위추출	2	0	2024-04-02	지역
경기 성남분당갑	(주)엠브레인퍼블릭 -  YTN	안철수	국민의힘	39	2024-04-01 ~ 2024-04-02 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 500명 / 11.8% / 95% 신뢰수준에 ±4.4%P	2024-04-01	(주)엠브레인퍼블릭	엠브레인퍼블릭	YTN	11.8	2	경기	성남분당갑	13397	(주)엠브레인퍼블릭	경기도 성남시 분당구  성남시분당구갑 선거구  국회의원선거 정당지지도 기타 	2024-04-04	경기도	/portal/bbs/B0000005/view.do?nttId=15086&menuNo=200467&searchTime=:: 날짜구분 ::&sdate=&edate=&pdate=&pollGubuncd=VT025&searchCnd=:: 검색어구분 ::&searchWrd=&pageIndex=7	(주)엠브레인퍼블릭		18시간30분	500	14863	3750	30.7	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7,500),KT(4,500),LGU+(2,989)가입자리스트로부터무작위추출	2	0	2024-04-02	지역
충남 공주부여청양	(주)엠브레인퍼블릭 -  YTN	박수현	더불어민주당	42	2024-04-01 ~ 2024-04-02 / 무선전화면접 / 무선전화번호 / 506명 / 15.1% / 95% 신뢰수준에 ±4.4%P	2024-04-01	(주)엠브레인퍼블릭	엠브레인퍼블릭	YTN	15	2	충남	공주부여청양	13401	(주)엠브레인퍼블릭	충청남도 공주시 부여군 청양군  충청남도 공주부여청양 선거구   국회의원선거 정당지지도 비례대표국회의원선거 	2024-04-04	충청남도	/portal/bbs/B0000005/view.do?nttId=15089&menuNo=200467&searchTime=:: 날짜구분 ::&sdate=&edate=&pdate=&pollGubuncd=VT025&searchCnd=:: 검색어구분 ::&searchWrd=&pageIndex=7	(주)엠브레인퍼블릭		15시간30분	506	14726	2857	23.9	셀가중	무선전화면접(100%) 무선전화번호	무선전화면접(100%) SK(7,500),KT(4,500),LGU+(2,926)가입자리스트로부터무작위추출	2	0	2024-04-02	지역
충남 공주부여청양	(주)엠브레인퍼블릭 -  YTN	정진석	국민의힘	42	2024-04-01 ~ 2024-04-02 / 무선전화면접 / 무선전화번호 / 506명 / 15.1% / 95% 신뢰수준에 ±4.4%P	2024-04-01	(주)엠브레인퍼블릭	엠브레인퍼블릭	YTN	15	2	충남	공주부여청양	13401	(주)엠브레인퍼블릭	충청남도 공주시 부여군 청양군  충청남도 공주부여청양 선거구   국회의원선거 정당지지도 비례대표국회의원선거 	2024-04-04	충청남도	/portal/bbs/B0000005/view.do?nttId=15089&menuNo=200467&searchTime=:: 날짜구분 ::&sdate=&edate=&pdate=&pollGubuncd=VT025&searchCnd=:: 검색어구분 ::&searchWrd=&pageIndex=7	(주)엠브레인퍼블릭		15시간30분	506	14726	2857	23.9	셀가중	무선전화면접(100%) 무선전화번호	무선전화면접(100%) SK(7,500),KT(4,500),LGU+(2,926)가입자리스트로부터무작위추출	2	0	2024-04-02	지역
서울 중성동갑	(주)엠브레인퍼블릭 -  문화일보	전현희	더불어민주당	45	2024-04-01 ~ 2024-04-02 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 504명 / 10.1% / 95% 신뢰수준에 ±4.4%P	2024-04-01	(주)엠브레인퍼블릭	엠브레인퍼블릭	문화일보	10.1	2	서울	중성동갑	13288	(주)엠브레인퍼블릭	서울특별시 성동구 중성동갑 선거구국회의원선거정당지지도비례대표국회의원선거 	2024-04-02	서울특별시	/portal/bbs/B0000005/view.do?nttId=14973&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=13	(주)엠브레인퍼블릭		21시간0분	504	14845	4476	36.2	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7,500),KT(4,500),LGU+(2,929)가입자리스트로부터무작위추출	2	0	2024-04-02	지역
서울 중성동갑	(주)엠브레인퍼블릭 -  문화일보	윤희숙	국민의힘	31	2024-04-01 ~ 2024-04-02 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 504명 / 10.1% / 95% 신뢰수준에 ±4.4%P	2024-04-01	(주)엠브레인퍼블릭	엠브레인퍼블릭	문화일보	10.1	2	서울	중성동갑	13288	(주)엠브레인퍼블릭	서울특별시 성동구 중성동갑 선거구국회의원선거정당지지도비례대표국회의원선거 	2024-04-02	서울특별시	/portal/bbs/B0000005/view.do?nttId=14973&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=13	(주)엠브레인퍼블릭		21시간0분	504	14845	4476	36.2	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7,500),KT(4,500),LGU+(2,929)가입자리스트로부터무작위추출	2	0	2024-04-02	지역
경기 평택병	(주)여론조사꽃 -  (주)여론조사꽃 자체조사	김현정	더불어민주당	46.1	2024-04-01 ~ 2024-04-02 / 무선 ARS, 유선 ARS / 무선전화번호가상번호, 유선전화번호RDD / 501명 / 8% / 95% 신뢰수준에 ±4.4%P	2024-04-01	(주)여론조사꽃	여론조사꽃	(주)여론조사꽃 자체조사	8	3	경기	평택병	13325	(주)여론조사꽃	경기도 평택시  평택시 병 선거구  국회의원선거 정당지지도 	2024-04-03	경기도	/portal/bbs/B0000005/view.do?nttId=15011&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=9	(주)여론조사꽃		19시간0분	501	24222	5782	35.3	셀가중	무선ARS(94%) 무선전화번호가상번호/유선ARS(6%) 유선전화번호RDD	무선ARS(94%) 가상번호구축방법:SKT(6750),KT(4030),LGU+(2700)가입자리스트로부터무작위추출/유선ARS(6%) RDD구축방법:18개국번별0000~9999까지무작위생성및추출	2	0	2024-04-02	지역
경기 평택병	(주)여론조사꽃 -  (주)여론조사꽃 자체조사	유의동	국민의힘	36.1	2024-04-01 ~ 2024-04-02 / 무선 ARS, 유선 ARS / 무선전화번호가상번호, 유선전화번호RDD / 501명 / 8% / 95% 신뢰수준에 ±4.4%P	2024-04-01	(주)여론조사꽃	여론조사꽃	(주)여론조사꽃 자체조사	8	3	경기	평택병	13325	(주)여론조사꽃	경기도 평택시  평택시 병 선거구  국회의원선거 정당지지도 	2024-04-03	경기도	/portal/bbs/B0000005/view.do?nttId=15011&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=9	(주)여론조사꽃		19시간0분	501	24222	5782	35.3	셀가중	무선ARS(94%) 무선전화번호가상번호/유선ARS(6%) 유선전화번호RDD	무선ARS(94%) 가상번호구축방법:SKT(6750),KT(4030),LGU+(2700)가입자리스트로부터무작위추출/유선ARS(6%) RDD구축방법:18개국번별0000~9999까지무작위생성및추출	2	0	2024-04-02	지역
경기 평택병	(주)여론조사꽃 -  (주)여론조사꽃 자체조사	전용태	새로운미래	7.8	2024-04-01 ~ 2024-04-02 / 무선 ARS, 유선 ARS / 무선전화번호가상번호, 유선전화번호RDD / 501명 / 8% / 95% 신뢰수준에 ±4.4%P	2024-04-01	(주)여론조사꽃	여론조사꽃	(주)여론조사꽃 자체조사	8	3	경기	평택병	13325	(주)여론조사꽃	경기도 평택시  평택시 병 선거구  국회의원선거 정당지지도 	2024-04-03	경기도	/portal/bbs/B0000005/view.do?nttId=15011&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=9	(주)여론조사꽃		19시간0분	501	24222	5782	35.3	셀가중	무선ARS(94%) 무선전화번호가상번호/유선ARS(6%) 유선전화번호RDD	무선ARS(94%) 가상번호구축방법:SKT(6750),KT(4030),LGU+(2700)가입자리스트로부터무작위추출/유선ARS(6%) RDD구축방법:18개국번별0000~9999까지무작위생성및추출	2	0	2024-04-02	지역
경기 이천	(주)여론조사꽃 -  (주)여론조사꽃 자체조사	엄태준	더불어민주당	50.3	2024-04-01 ~ 2024-04-02 / 무선 ARS, 유선 ARS / 무선전화번호가상번호, 유선전화번호RDD / 501명 / 8.2% / 95% 신뢰수준에 ±4.4%P	2024-04-01	(주)여론조사꽃	여론조사꽃	(주)여론조사꽃 자체조사	8.2	2	경기	이천	13322	(주)여론조사꽃	경기도 이천시    국회의원선거 정당지지도 	2024-04-03	경기도	/portal/bbs/B0000005/view.do?nttId=15009&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=10	(주)여론조사꽃		17시간30분	501	20235	5635	37.5	셀가중	무선ARS(91%) 무선전화번호가상번호/유선ARS(9%) 유선전화번호RDD	무선ARS(91%) 가상번호구축방법:SKT(6745),KT(4050),LGU+(2687)가입자리스트로부터무작위추출/유선ARS(9%) RDD구축방법:16개국번별0000~9999까지무작위생성및추출	2	0	2024-04-02	지역
경기 이천	(주)여론조사꽃 -  (주)여론조사꽃 자체조사	송석준	국민의힘	42.2	2024-04-01 ~ 2024-04-02 / 무선 ARS, 유선 ARS / 무선전화번호가상번호, 유선전화번호RDD / 501명 / 8.2% / 95% 신뢰수준에 ±4.4%P	2024-04-01	(주)여론조사꽃	여론조사꽃	(주)여론조사꽃 자체조사	8.2	2	경기	이천	13322	(주)여론조사꽃	경기도 이천시    국회의원선거 정당지지도 	2024-04-03	경기도	/portal/bbs/B0000005/view.do?nttId=15009&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=10	(주)여론조사꽃		17시간30분	501	20235	5635	37.5	셀가중	무선ARS(91%) 무선전화번호가상번호/유선ARS(9%) 유선전화번호RDD	무선ARS(91%) 가상번호구축방법:SKT(6745),KT(4050),LGU+(2687)가입자리스트로부터무작위추출/유선ARS(9%) RDD구축방법:16개국번별0000~9999까지무작위생성및추출	2	0	2024-04-02	지역
경기 포천가평	(주)여론조사꽃 -  (주)여론조사꽃 자체조사	박윤국	더불어민주당	41.6	2024-04-01 ~ 2024-04-02 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 502명 / 21.3% / 95% 신뢰수준에 ±4.4%P	2024-04-01	(주)여론조사꽃	여론조사꽃	(주)여론조사꽃 자체조사	21.3	3	경기	포천가평	13281	(주)여론조사꽃	경기도 포천시 가평군  선거구  정당지지도 국회의원선거 	2024-04-02	경기도	/portal/bbs/B0000005/view.do?nttId=14966&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=14	(주)여론조사꽃		5시간50분	502	14878	1850	17.7	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) 가상번호구축방법:SKT(7500),KT(4500),LGU+(2878)가입자리스트로부터무작위추출	2	0	2024-04-02	지역
경기 포천가평	(주)여론조사꽃 -  (주)여론조사꽃 자체조사	김용태	국민의힘	38.9	2024-04-01 ~ 2024-04-02 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 502명 / 21.3% / 95% 신뢰수준에 ±4.4%P	2024-04-01	(주)여론조사꽃	여론조사꽃	(주)여론조사꽃 자체조사	21.3	3	경기	포천가평	13281	(주)여론조사꽃	경기도 포천시 가평군  선거구  정당지지도 국회의원선거 	2024-04-02	경기도	/portal/bbs/B0000005/view.do?nttId=14966&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=14	(주)여론조사꽃		5시간50분	502	14878	1850	17.7	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) 가상번호구축방법:SKT(7500),KT(4500),LGU+(2878)가입자리스트로부터무작위추출	2	0	2024-04-02	지역
경기 포천가평	(주)여론조사꽃 -  (주)여론조사꽃 자체조사	최영록	개혁신당	0.1	2024-04-01 ~ 2024-04-02 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 502명 / 21.3% / 95% 신뢰수준에 ±4.4%P	2024-04-01	(주)여론조사꽃	여론조사꽃	(주)여론조사꽃 자체조사	21.3	3	경기	포천가평	13281	(주)여론조사꽃	경기도 포천시 가평군  선거구  정당지지도 국회의원선거 	2024-04-02	경기도	/portal/bbs/B0000005/view.do?nttId=14966&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=14	(주)여론조사꽃		5시간50분	502	14878	1850	17.7	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) 가상번호구축방법:SKT(7500),KT(4500),LGU+(2878)가입자리스트로부터무작위추출	2	0	2024-04-02	지역
제주 제주갑	(주)코리아리서치인터내셔널 -  제주MBC/제주CBS/제주일보/제주의소리	문대림	더불어민주당	56	2024-04-01 ~ 2024-04-03 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 605명 / 19.4% / 95% 신뢰수준에 ±4.0%P	2024-04-01	(주)코리아리서치인터내셔널	코리아리서치인터내셔널	제주MBC/제주CBS/제주일보/제주의소리	19.4	2	제주	제주갑	13361	(주)코리아리서치인터내셔널	제주도 제주시  제주시갑 선거구  국회의원선거 비례대표국회의원선거 정당지지도 기타	2024-04-03	제주도	/portal/bbs/B0000005/view.do?nttId=15043&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=6	(주)코리아리서치인터내셔널		18시간20분	605	17911	2517	21.1	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(9,000),KT(5,400),LGU+(3,600)가입자리스트로부터무작위추출	3	0	2024-04-03	지역
